"ID","Created Date","Updated Date","Owner","courts","Publish Date","Unpublish Date","Status"
"8309e018-b646-46ff-8f97-b9480aeaf918",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Sanganer Court - Rajasthan - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"830c95d0-6804-4e93-ba63-ba82a854c102",2023-07-19T08:59:07Z,2023-07-19T08:59:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kadegaon, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:07Z,,"PUBLISHED"
"830df6a9-1ec3-4ddc-b663-238af0aeb2b5",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Bilaigarh, Bilaigarh - Chhattisgarh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"830e2595-5329-4b2b-9a8e-e5499ddd2d43",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Gram Nyayalaya Sambhar - Rajasthan - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"83105652-064b-4f14-af3f-e68c7a99ece0",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Bundi Court - Rajasthan - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"8315daac-6558-4cdd-af56-c2c1a9fae545",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Complex, Athagarh - Odisha - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"833bd855-4a02-4c72-a1ce-1ccf0f672fbe",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Rajgarh - Himachal Pradesh - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"834c56ed-5e67-4e44-8bc3-0e45ae0a1d65",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Chopal - Himachal Pradesh - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"835d29c2-b38d-4727-926f-c3776474df57",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","SENIOR CIVIL JUDGE AND JMFC CHANNAGIRI - Karnataka - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"836fb0c9-d714-4a95-9872-218672670e73",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex, Thamarassery - Kerala - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"8370bb39-2176-4a03-a75e-927f8837ed67",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","High Court of Madras, Madurai Bench - Tamil Nadu - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"837fdc1e-40f6-4f24-8d97-f879e80eacb8",2023-07-19T08:59:49Z,2023-07-19T08:59:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Wai Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:49Z,,"PUBLISHED"
"839ae192-796e-42ce-96ec-02422ff148e2",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JFCM, Angamaly - Kerala - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"83c43e8a-ba99-42d1-af29-1c91179dc101",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Sonepat - Haryana - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"83c4ff53-0ae3-4c14-94d8-4c33ccad7775",2023-07-19T08:59:12Z,2023-07-19T08:59:12Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court, Hira nagar - Jammu and Kashmir (UT) - India",2023-07-19T08:59:12Z,,"PUBLISHED"
"83c6a08f-4646-4405-88f4-f2451c9498fc",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Panchkula - Haryana - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"83c96143-276d-40db-9c5e-1752a09b3824",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court of Special Judicial Magistrate of 1 class for Railways, Guntakal (Taluka) - Andhra Pradesh - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"83cac0d0-0182-4cf0-9f92-a94d74bb7649",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Sakoli, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"83d08124-7347-4bfc-b89e-a2c51ceeb59d",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Metropolitan Magistrates Court, Calcutta - West Bengal - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"83d32808-eb36-43df-bfc0-f7dc79e92a39",2023-07-19T08:58:58Z,2023-07-19T08:58:58Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Dharni, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:58:58Z,,"PUBLISHED"
"83f6566a-bc0a-4674-983c-6b1920ae2200",2023-07-19T08:59:03Z,2023-07-19T08:59:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Family Court, Haridwar - Uttarakhand - India",2023-07-19T08:59:03Z,,"PUBLISHED"
"8401bff5-6827-462d-97ef-4006286834c5",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Tirori, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"842c4ded-9a19-4a12-baf9-996edcea10d2",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Ranaghat Court Complex - West Bengal - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"84355448-b8c3-44fa-b4d3-5c488da78695",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","CMM Court, Egmore - Tamil Nadu - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"8436ea33-9dde-48e8-a80a-30ce9cd46040",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court Complex - Kalaburagi - Karnataka - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"8439615f-b49b-44d3-be4c-a93aafcd36e0",2023-07-19T08:59:07Z,2023-07-19T08:59:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Judicial Complex, Mohindergarh - Haryana - India",2023-07-19T08:59:07Z,,"PUBLISHED"
"844abb72-ba94-4094-b891-c732e2b2dfb7",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JJB Court - Rajasthan - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"844f049c-6351-4b6a-b28e-51a94e26b46a",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Sangeum, Civil and Criminal Court - Goa - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"845d2248-5cdb-416e-ab13-82711c4b7b86",2023-07-19T08:59:10Z,2023-07-19T08:59:10Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Main Complex, Nawada - Bihar - India",2023-07-19T08:59:10Z,,"PUBLISHED"
"8485fdbb-a0d2-441b-bf8c-9cf61e1a85b1",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court Balrampur - Chhattisgarh - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"84965ef4-5d27-41e4-9793-09cef9ba71ab",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","KUNKAVAV VADIA, AMRELI - Gujarat - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"8498eb83-6762-40f8-aca3-5c777cbd234a",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Paramakudi - Tamil Nadu - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"84abaad5-dcbc-49b7-b0f8-c68d5ba9161b",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Anjaw District Consumer Disputes Redressal Commission - Arunachal Pradesh - India",2023-07-19T08:58:48Z,,"PUBLISHED"
"84bf45ae-8ed7-4e23-a8d8-48a3de74cc1a",2023-07-19T08:58:58Z,2023-07-19T08:58:58Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District and Civil Court Complex - Gujarat - India",2023-07-19T08:58:58Z,,"PUBLISHED"
"84ddb2fc-7417-414f-a428-6b774a94013f",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Athiveli XXI AMM Complex - Telangana - India",2023-07-19T08:58:48Z,,"PUBLISHED"
"84ebf862-bf8f-4cb4-b26b-2b0945688948",2023-07-19T08:59:03Z,2023-07-19T08:59:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","FAMILY COURT, ETTUMANOOR - Kerala - India",2023-07-19T08:59:03Z,,"PUBLISHED"
"84ee101f-b902-4564-994d-0144a8ea684b",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Baglichapda Road, Bagli - Madhya Pradesh - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"84f6171a-93aa-4139-bcac-8f9c633715b4",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Lalbagh Civil Court Complex - West Bengal - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"8504fe00-0244-4173-a1cc-104b193f3f02",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Pithoura - Chhattisgarh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"852e84b9-328c-4b80-ba21-b4108b330072",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Phek District Consumer Disputes Redressal Commission - Nagaland - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"8539bc6f-d794-4182-adcd-47264ee2dc3a",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Pokhari - Uttarakhand - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"854b0b14-85a4-48fe-8d56-9313be0d6079",2023-07-19T08:59:12Z,2023-07-19T08:59:12Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","MUNSIFF COURT, CHALAKUDY - Kerala - India",2023-07-19T08:59:12Z,,"PUBLISHED"
"856bef10-e80c-4d36-84a8-8252b1ef395a",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","DSC Complex, West Sikkim - Sikkim - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"85763b18-e7bb-439a-99aa-9cca57131ba8",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Khed, Civil Court - Maharashtra - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"8599d7f2-37f5-4601-9fe9-acec680ee650",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Palacode - Tamil Nadu - India",2023-07-19T08:58:54Z,,"PUBLISHED"
"85bc0ef3-d233-428b-a69a-5b4ba8ba2059",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Etawah District Court Complex - Uttar Pradesh - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"85be9f57-7ae2-4ab2-80e9-5a3c28fafb2e",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Jhunjhunu - Rajasthan - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"85c9601d-671f-4713-a20b-90a50bc53e8a",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Gairatganj Civil Court, Gairatganj - Madhya Pradesh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"85e423e7-37a6-424c-b235-a2d3c8835388",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Kasdol, Kasdol - Chhattisgarh - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"86113f09-a81d-4451-84ec-24336f307b96",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Thorrur, JCJ Complex - Telangana - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"86360c29-52d6-4569-b5ff-d85c0b569dda",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Ramban - Jammu and Kashmir (UT) - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"8664b756-1b40-4114-b3bb-c04246303f4f",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Munsiff Court Pathachowk - Jammu and Kashmir (UT) - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"8670f946-cc40-4b67-b3ec-0d3eae1bb2e0",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kodad, JCJ Complex - Telangana - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"8671d06b-bbaa-46f8-bb87-0c014dd86ea6",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mon District Consumer Disputes Redressal Commission - Nagaland - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"86bf2554-6206-41bb-82d1-e234cf0ecef0",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Prl Districts and Sessions Court, ANANTHAPURAMU District (Taluka) - Andhra Pradesh - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"86c6d301-4099-4f4c-a551-325bbbefa085",2023-07-19T08:58:57Z,2023-07-19T08:58:57Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court of Judicial Magistrate of First Class, Paderu, (Taluka) - Andhra Pradesh - India",2023-07-19T08:58:57Z,,"PUBLISHED"
"86d71b9a-c384-4b11-8679-4762302e91ad",2023-07-19T08:59:01Z,2023-07-19T08:59:01Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Districts & Sessions Court, MandsaurKila Road Fort, Mandsaur - Madhya Pradesh - India",2023-07-19T08:59:01Z,,"PUBLISHED"
"86def269-a53a-4166-b565-c63f4d0ba112",2023-07-19T08:59:13Z,2023-07-19T08:59:13Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Nathdwara Court - Rajasthan - India",2023-07-19T08:59:13Z,,"PUBLISHED"
"86e45551-b4d3-441e-a84d-fafd8a3e0c75",2023-07-19T08:59:04Z,2023-07-19T08:59:04Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Ghaziabad District Court Complex - Uttar Pradesh - India",2023-07-19T08:59:04Z,,"PUBLISHED"
"86eb7bec-c215-46f9-a893-412ae013c5fb",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","CIVIL COURT COMPLEX, JAMNAGAR - Gujarat - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"86ee6d0e-08d4-4940-b8e2-fac099c2d884",2023-07-19T08:59:08Z,2023-07-19T08:59:08Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kandi Court Complex - West Bengal - India",2023-07-19T08:59:08Z,,"PUBLISHED"
"8714f791-81b7-4fe8-a4ff-b1f2015fce13",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Complex, Ranapur - Odisha - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"8718b373-cbda-4089-937a-d26fab97ea60",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Ganjbasoda, District Vidisha - Madhya Pradesh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"8722143d-2906-40e9-86ea-afad374935ae",2023-07-19T08:59:10Z,2023-07-19T08:59:10Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mangaon, Raigad District Court - Maharashtra - India",2023-07-19T08:59:10Z,,"PUBLISHED"
"8724296f-e6b4-491c-8dee-a34393bca47b",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","M M Courts, Saidapet - Tamil Nadu - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"8754da73-743a-4201-9fd2-80cdf6bc4a99",2023-07-19T08:58:59Z,2023-07-19T08:58:59Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court Complex - Koppal - Karnataka - India",2023-07-19T08:58:59Z,,"PUBLISHED"
"875d3ae7-ff2a-4eae-95e5-6edf06804e9a",2023-07-19T08:59:19Z,2023-07-19T08:59:19Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","UNA, VERAVAL - Gujarat - India",2023-07-19T08:59:19Z,,"PUBLISHED"
"87612894-c562-4a93-97d9-3b28f05726ff",2023-07-19T08:58:58Z,2023-07-19T08:58:58Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","DISTRICT AND CIVIL COURT, PORBANDAR - Gujarat - India",2023-07-19T08:58:58Z,,"PUBLISHED"
"8769a050-1e3f-44df-958f-a246a63d272e",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Bhadgaon Civil and Criminal Court - Maharashtra - India",2023-07-19T08:58:49Z,,"PUBLISHED"
"8790c61e-4b20-44d9-a5a0-79b3c228d325",2023-07-19T08:58:52Z,2023-07-19T08:58:52Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Rehli, Civil Court Rehli - Madhya Pradesh - India",2023-07-19T08:58:52Z,,"PUBLISHED"
"879d687f-316c-4d2f-8233-a6876ccf10ed",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Kirti Nagar - Uttarakhand - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"87a35427-7935-4066-8c7a-f70bd8882c6c",2023-07-19T08:58:49Z,2023-07-19T08:58:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Baramulla, District Consumer Disputes Redressal Commission - Jammu and Kashmir (UT) - India",2023-07-19T08:58:49Z,,"PUBLISHED"
"87a5174e-449d-4343-855d-978008028fd2",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","SENIOR CIVIL JUDGE AND JMFC, K.R.NAGARA - Karnataka - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"87b7cc17-c60e-42be-b89d-38d7d602419c",2023-07-19T08:58:49Z,2023-07-19T08:58:49Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Bijay Nagar Court - Rajasthan - India",2023-07-19T08:58:49Z,,"PUBLISHED"
"87cf2361-a831-417f-bbbc-bc34a59fcdcb",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","IP offices - Delhi (NCT) - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"87ec93a5-8182-483d-92e9-16d2ef8cf0cc",2023-07-19T08:59:16Z,2023-07-19T08:59:16Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Ratangarh Court - Rajasthan - India",2023-07-19T08:59:16Z,,"PUBLISHED"
"88199574-354b-47c8-8ef2-b8263581e477",2023-07-19T08:59:02Z,2023-07-19T08:59:02Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","DM cum JM Court, Thiruvadanai - Tamil Nadu - India",2023-07-19T08:59:02Z,,"PUBLISHED"
"88205ca8-cb3d-44be-bc2c-5f4b402c05a5",2023-07-19T08:58:53Z,2023-07-19T08:58:53Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court, Seodha - Madhya Pradesh - India",2023-07-19T08:58:53Z,,"PUBLISHED"
"8825bc5d-3024-473d-9326-96f88f22a6b5",2023-07-19T08:58:58Z,2023-07-19T08:58:58Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Deorukh, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:58:58Z,,"PUBLISHED"
"8835a2f1-c248-482b-93c2-7df10a97f49e",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Ambajogai, District and Session Court - Maharashtra - India",2023-07-19T08:58:48Z,,"PUBLISHED"
"88382358-d81a-4425-8ca5-dda41a794156",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","CHUDA, SURENDRANAGAR - Gujarat - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"8842ad12-b3f2-4fd9-8b1c-c1fea832a4db",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Siliguri Court Complex - West Bengal - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"884600c1-310f-4dcc-99d0-3c2594a4984f",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Pirawa Court - Rajasthan - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"884cec56-115c-4465-b1ca-c241d278ad05",2023-07-19T08:59:09Z,2023-07-19T08:59:09Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","KOTDA SANGANI, RAJKOT - Gujarat - India",2023-07-19T08:59:09Z,,"PUBLISHED"
"886b6b39-e2c1-476d-a469-7c6f8498a3a5",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","PDSJ, Kulgam - Jammu and Kashmir (UT) - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"886c521d-1c74-4333-9a05-c94867705e53",2023-07-19T08:59:17Z,2023-07-19T08:59:17Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Shahjahanpur District Court Complex - Uttar Pradesh - India",2023-07-19T08:59:17Z,,"PUBLISHED"
"888184bd-87ff-4ba7-b73f-fbe2f2258d70",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Mini Sectt. Complex - Rajasthan - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"88b2f5f9-709a-43a0-9d91-3bbcc282db40",2023-07-19T08:59:00Z,2023-07-19T08:59:00Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","District Court, Dehra - Himachal Pradesh - India",2023-07-19T08:59:00Z,,"PUBLISHED"
"88b8e4c0-220a-4792-8ba2-ad97e52238ee",2023-07-19T08:58:51Z,2023-07-19T08:58:51Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Complex, Digapahandi - Odisha - India",2023-07-19T08:58:51Z,,"PUBLISHED"
"890a7db3-1c9a-48ba-b227-fa5c7618b67f",2023-07-19T08:59:15Z,2023-07-19T08:59:15Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","PRL CIVIL JUDGE AND JMFC CHANNAGIRI - Karnataka - India",2023-07-19T08:59:15Z,,"PUBLISHED"
"8935ac1b-37a7-43cd-8c0e-fbd138cbca73",2023-07-19T08:59:05Z,2023-07-19T08:59:05Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JFCM Chalakudy - Kerala - India",2023-07-19T08:59:05Z,,"PUBLISHED"
"8954d04e-984a-4c98-87d4-fee96f3e2b5b",2023-07-19T08:59:07Z,2023-07-19T08:59:07Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Kalamnuri, Civil and Criminal Court - Maharashtra - India",2023-07-19T08:59:07Z,,"PUBLISHED"
"8973f489-65ec-45e7-bd85-04b167803ed1",2023-07-19T08:59:11Z,2023-07-19T08:59:11Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","MUNICIPAL COURT, SURAT - Gujarat - India",2023-07-19T08:59:11Z,,"PUBLISHED"
"897d1ff7-5827-4db2-a915-c49cf1cb4fde",2023-07-19T08:58:48Z,2023-07-19T08:58:48Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Amalner District and Session Court - Maharashtra - India",2023-07-19T08:58:48Z,,"PUBLISHED"
"89b099d9-04bb-4e70-b58b-835897b3f2df",2023-07-19T08:58:54Z,2023-07-19T08:58:54Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Combined Courts, Tiruvarur - Tamil Nadu - India",2023-07-19T08:58:55Z,,"PUBLISHED"
"89cfb53a-59af-4aad-b8b4-d15a17ab2528",2023-07-19T08:59:03Z,2023-07-19T08:59:03Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","FTC, UNA, VERAVAL - Gujarat - India",2023-07-19T08:59:03Z,,"PUBLISHED"
"89d64b55-4719-4fbd-8df7-1e9ef0da1feb",2023-07-19T08:58:50Z,2023-07-19T08:58:50Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Civil Court Complex, Bhubaneshwar - Odisha - India",2023-07-19T08:58:50Z,,"PUBLISHED"
"89d7aa9b-3d75-4dff-bd97-276a07189524",2023-07-19T08:59:06Z,2023-07-19T08:59:06Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","JMFC Court Complex, Soro - Odisha - India",2023-07-19T08:59:06Z,,"PUBLISHED"
"89f61796-a0b2-4e15-9b3e-6569627339e6",2023-07-19T08:58:55Z,2023-07-19T08:58:55Z,"2d98aeff-3b9b-4b72-aff2-40ce4c6d1a52","Court Complex - Manvi - Karnataka - India",2023-07-19T08:58:55Z,,"PUBLISHED"
